"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"true","false","[]","[]","[]","preload","0","235","0.0-0.0","46l1abvo6a","12","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","1436","0.0-1.0","46l1abvo6a","12","1200","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","4914","0.0-2.0","46l1abvo6a","12","2474","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-select","3","8301","0.0-3.0","46l1abvo6a","12","3384","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","","","","","","","",""
"","","","","","html-button-response","4","9718","0.0-4.0","46l1abvo6a","12","1411","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","","","","","","","","",""
"","","","","","survey-text","5","40852","0.0-5.0","46l1abvo6a","12","31132","","{""Age"":""19"",""Gender"":""Female"",""Race/ethnicity"":""White/Caucasian"",""Languages"":""Spanish, English, German, American Sign Language (ASL)""}","","","","","","","","","","","","","",""
"","","","","","html-slider-response","6","42563","0.0-6.0","46l1abvo6a","12","1711","
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                During this experiment you will be asked to rate how much you associate maps with                    different concepts.<br> Below, you can see some examples of the maps you will be asked to rate. Next to the maps
                    is the list of concepts.<br>You will be asked                    to rate how much you associate each map with each concept on a scale from 'not at all' to 'very much' like the
                    one below. <br><br>
                    Now, please look at the list of concepts and maps. For each concept, think about the map you associate 'very
                    much' with the concept.<br>                     When you see that map during the experiment, please rate it near the 'very much' endpoint of the
                    scale.<br>Now, please think about which map you associate 'not at all'                     with each concept. When you see that map during the experiment, please rate it near the 'not at all' endpoint
                    of the scale.<br>
                    Please use the full range of the scale. That is, if a map is somewhat associated with the concept, you would
                    click partway between the middle point and right side of the scale.                    You will be asked to rate each map for a given concept before moving on to the next concept.<br><br>Press the
                    'Continue' button for instructions on how to use the slider.                    <br><br>
                </div>

                <div style=""width: 500px; margin: 0 auto;"">
                    <!-- Centered text paragraphs -->
                    <div style=""text-align: center; width: 500px;"">
                        <p style=""font-size:25px; line-height:18px;"">calm</p>
                        <p style=""font-size:25px; line-height:18px;"">exciting</p>
                        <p style=""font-size:25px;line-height:18px;"">positive</p>
                        <p style=""font-size:25px;line-height:18px;"">negative</p>
                        <p style=""font-size:25px;line-height:18px;"">serious</p>
                        <p style=""font-size:25px;line-height:18px;"">playful</p>
                        <p style=""font-size:25px;line-height:18px;"">trustworthy</p>
                        <p style=""font-size:25px;line-height:18px;"">disturbing</p>
                    </div>

                    <!-- Grid section -->
                   <div style=""display: flex; justify-content: center; padding-top: 15px;"">
                    <div style=""display: grid; grid-template-columns: repeat(8, 80px); grid-gap: 5px; width: auto;"">
                        <img src=""images/Y_D_S_28.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_U_23.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_S_26.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_S_41.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_S_12.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_U_44.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_U_13.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_S_15.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_D_U_30.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_S_02.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_L_S_33.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_D_U_10.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_D_S_07.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_U_05.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_L_U_37.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_U_27.png"" alt=""map"" style=""width: 100%;"">
                    </div>
                </div>

                    <!-- Clear floats -->
                    <div style=""clear: both;""></div>
                </div>
                            ","null","","0","maps_anchoring.png","true","","","","","","","","","",""
"","","","","","html-button-response","7","44150","0.0-7.0","46l1abvo6a","12","1587","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each map for the given concept, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the scale. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","8","45595","0.0-8.0-0.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","200","","0","","true","0","true","","","","","","","",""
"","","","","","html-button-response","9","46886","0.0-8.0-1.0","46l1abvo6a","12","790","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","10","48085","0.0-9.0-0.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","","0","","true","1","true","","","","","","","",""
"","","","","","html-button-response","11","49201","0.0-9.0-1.0","46l1abvo6a","12","615","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","50983","0.0-10.0-0.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","93","","0","","true","2","true","","","","","","","",""
"","","","","","html-button-response","13","52105","0.0-10.0-1.0","46l1abvo6a","12","620","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","53387","0.0-11.0-0.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-103","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","15","54524","0.0-11.0-1.0","46l1abvo6a","12","636","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","54986","0.0-12.0","46l1abvo6a","12","460","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","17","55994","0.0-13.0","46l1abvo6a","12","1007","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>trustworthy</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","59596","0.0-14.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","61","","0","images/Y_D_U_30.png","","","","trustworthy","1","30","Y","D","U","",""
"","","","","","html-slider-response","19","61687","0.0-15.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","images/R_D_U_44.png","","","","trustworthy","2","44","R","D","U","",""
"","","","","","html-slider-response","20","65371","0.0-16.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","images/G_D_U_10.png","","","","trustworthy","1","10","G","D","U","",""
"","","","","","html-slider-response","21","67230","0.0-17.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-56","","0","images/G_D_S_07.png","","","","trustworthy","1","07","G","D","S","",""
"","","","","","html-slider-response","22","69385","0.0-18.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","35","","0","images/G_L_U_05.png","","","","trustworthy","1","05","G","L","U","",""
"","","","","","html-slider-response","23","71342","0.0-19.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","images/B_L_S_12.png","","","","trustworthy","2","12","B","L","S","",""
"","","","","","html-slider-response","24","72795","0.0-20.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/G_L_U_05.png","","","","trustworthy","2","05","G","L","U","",""
"","","","","","html-slider-response","25","74647","0.0-21.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-38","","0","images/B_D_U_23.png","","","","trustworthy","1","23","B","D","U","",""
"","","","","","html-slider-response","26","76776","0.0-22.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","37","","0","images/G_L_S_02.png","","","","trustworthy","2","02","G","L","S","",""
"","","","","","html-slider-response","27","78553","0.0-23.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","54","","0","images/B_D_U_23.png","","","","trustworthy","2","23","B","D","U","",""
"","","","","","html-slider-response","28","80136","0.0-24.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","images/B_L_U_13.png","","","","trustworthy","2","13","B","L","U","",""
"","","","","","html-slider-response","29","81852","0.0-25.0","46l1abvo6a","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/G_L_S_02.png","","","","trustworthy","1","02","G","L","S","",""
