"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"true","false","[]","[]","[]","preload","0","242","0.0-0.0","ay2w91drnj","9","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","11477","0.0-1.0","ay2w91drnj","9","11234","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","13691","0.0-2.0","ay2w91drnj","9","1210","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-select","3","112158","0.0-3.0","ay2w91drnj","9","98463","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","","","","","","","",""
"","","","","","html-button-response","4","114402","0.0-4.0","ay2w91drnj","9","2241","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","","","","","","","","",""
"","","","","","survey-text","5","137834","0.0-5.0","ay2w91drnj","9","23427","","{""Age"":""18"",""Gender"":""Female"",""Race/ethnicity"":""Asian/white"",""Languages"":""English and Russian""}","","","","","","","","","","","","","",""
"","","","","","html-slider-response","6","150495","0.0-6.0","ay2w91drnj","9","12659","
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                During this experiment you will be asked to rate how much you associate maps with                    different concepts.<br> Below, you can see some examples of the maps you will be asked to rate. Next to the maps
                    is the list of concepts.<br>You will be asked                    to rate how much you associate each map with each concept on a scale from 'not at all' to 'very much' like the
                    one below. <br><br>
                    Now, please look at the list of concepts and maps. For each concept, think about the map you associate 'very
                    much' with the concept.<br>                     When you see that map during the experiment, please rate it near the 'very much' endpoint of the
                    scale.<br>Now, please think about which map you associate 'not at all'                     with each concept. When you see that map during the experiment, please rate it near the 'not at all' endpoint
                    of the scale.<br>
                    Please use the full range of the scale. That is, if a map is somewhat associated with the concept, you would
                    click partway between the middle point and right side of the scale.                    You will be asked to rate each map for a given concept before moving on to the next concept.<br><br>Press the
                    'Continue' button for instructions on how to use the slider.                    <br><br>
                </div>

                <div style=""width: 500px; margin: 0 auto;"">
                    <!-- Centered text paragraphs -->
                    <div style=""text-align: center; width: 500px;"">
                        <p style=""font-size:25px; line-height:18px;"">calm</p>
                        <p style=""font-size:25px; line-height:18px;"">exciting</p>
                        <p style=""font-size:25px;line-height:18px;"">positive</p>
                        <p style=""font-size:25px;line-height:18px;"">negative</p>
                        <p style=""font-size:25px;line-height:18px;"">serious</p>
                        <p style=""font-size:25px;line-height:18px;"">playful</p>
                        <p style=""font-size:25px;line-height:18px;"">trustworthy</p>
                        <p style=""font-size:25px;line-height:18px;"">disturbing</p>
                    </div>

                    <!-- Grid section -->
                   <div style=""display: flex; justify-content: center; padding-top: 15px;"">
                    <div style=""display: grid; grid-template-columns: repeat(8, 80px); grid-gap: 5px; width: auto;"">
                        <img src=""images/G_D_S_44.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_S_10.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_L_U_28.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_U_12.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_U_15.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_U_41.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_D_U_26.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_D_S_23.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_D_U_02.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_S_37.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_S_13.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_L_S_27.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_S_30.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_U_07.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_S_05.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_U_33.png"" alt=""map"" style=""width: 100%;"">
                    </div>
                </div>

                    <!-- Clear floats -->
                    <div style=""clear: both;""></div>
                </div>
                            ","55","","0","maps_anchoring.png","true","","","","","","","","","",""
"","","","","","html-button-response","7","151780","0.0-7.0","ay2w91drnj","9","1284","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each map for the given concept, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the scale. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","8","154506","0.0-8.0-0.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","200","","0","","true","0","true","","","","","","","",""
"","","","","","html-button-response","9","155730","0.0-8.0-1.0","ay2w91drnj","9","723","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","10","157343","0.0-9.0-0.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","","0","","true","1","true","","","","","","","",""
"","","","","","html-button-response","11","158925","0.0-9.0-1.0","ay2w91drnj","9","1080","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","164456","0.0-10.0-0.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","108","","0","","true","2","true","","","","","","","",""
"","","","","","html-button-response","13","165818","0.0-10.0-1.0","ay2w91drnj","9","861","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","169770","0.0-11.0-0.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-104","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","15","171075","0.0-11.0-1.0","ay2w91drnj","9","804","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","171945","0.0-12.0","ay2w91drnj","9","869","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","17","173824","0.0-13.0","ay2w91drnj","9","1878","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>serious</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","176394","0.0-14.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-111","","0","images/B_L_U_07.png","","","","serious","2","07","B","L","U","",""
"","","","","","html-slider-response","19","178913","0.0-15.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","images/B_L_S_05.png","","","","serious","1","05","B","L","S","",""
"","","","","","html-slider-response","20","181149","0.0-16.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-74","","0","images/G_L_S_37.png","","","","serious","1","37","G","L","S","",""
"","","","","","html-slider-response","21","183327","0.0-17.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","60","","0","images/B_D_S_10.png","","","","serious","2","10","B","D","S","",""
"","","","","","html-slider-response","22","185173","0.0-18.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","44","","0","images/B_D_U_12.png","","","","serious","1","12","B","D","U","",""
"","","","","","html-slider-response","23","186888","0.0-19.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-98","","0","images/G_L_S_37.png","","","","serious","2","37","G","L","S","",""
"","","","","","html-slider-response","24","189495","0.0-20.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","20","","0","images/R_L_U_28.png","","","","serious","2","28","R","L","U","",""
"","","","","","html-slider-response","25","191636","0.0-21.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","127","","0","images/Y_D_S_23.png","","","","serious","1","23","Y","D","S","",""
"","","","","","html-slider-response","26","193113","0.0-22.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","120","","0","images/R_D_U_33.png","","","","serious","2","33","R","D","U","",""
"","","","","","html-slider-response","27","194894","0.0-23.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-185","","0","images/R_L_S_27.png","","","","serious","1","27","R","L","S","",""
"","","","","","html-slider-response","28","196422","0.0-24.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-174","","0","images/R_L_S_27.png","","","","serious","2","27","R","L","S","",""
"","","","","","html-slider-response","29","198494","0.0-25.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","58","","0","images/B_D_U_12.png","","","","serious","2","12","B","D","U","",""
"","","","","","html-slider-response","30","200462","0.0-26.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","images/Y_L_U_15.png","","","","serious","2","15","Y","L","U","",""
"","","","","","html-slider-response","31","202120","0.0-27.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-32","","0","images/Y_L_S_13.png","","","","serious","2","13","Y","L","S","",""
"","","","","","html-slider-response","32","203773","0.0-28.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-34","","0","images/B_L_U_07.png","","","","serious","1","07","B","L","U","",""
"","","","","","html-slider-response","33","205485","0.0-29.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","47","","0","images/R_D_U_33.png","","","","serious","1","33","R","D","U","",""
"","","","","","html-slider-response","34","207855","0.0-30.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/R_D_S_30.png","","","","serious","1","30","R","D","S","",""
"","","","","","html-slider-response","35","210071","0.0-31.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","49","","0","images/R_L_U_28.png","","","","serious","1","28","R","L","U","",""
"","","","","","html-slider-response","36","212537","0.0-32.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","51","","0","images/G_D_S_44.png","","","","serious","2","44","G","D","S","",""
"","","","","","html-slider-response","37","213989","0.0-33.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","35","","0","images/G_L_U_41.png","","","","serious","1","41","G","L","U","",""
"","","","","","html-slider-response","38","215460","0.0-34.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-52","","0","images/Y_L_U_15.png","","","","serious","1","15","Y","L","U","",""
"","","","","","html-slider-response","39","216979","0.0-35.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-44","","0","images/Y_L_S_13.png","","","","serious","1","13","Y","L","S","",""
"","","","","","html-slider-response","40","218322","0.0-36.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","10","","0","images/G_D_U_02.png","","","","serious","1","02","G","D","U","",""
"","","","","","html-slider-response","41","220021","0.0-37.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","118","","0","images/Y_D_U_26.png","","","","serious","2","26","Y","D","U","",""
"","","","","","html-slider-response","42","222915","0.0-38.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","90","","0","images/Y_D_S_23.png","","","","serious","2","23","Y","D","S","",""
"","","","","","html-slider-response","43","224930","0.0-39.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-61","","0","images/B_L_S_05.png","","","","serious","2","05","B","L","S","",""
"","","","","","html-slider-response","44","226556","0.0-40.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","71","","0","images/R_D_S_30.png","","","","serious","2","30","R","D","S","",""
"","","","","","html-slider-response","45","228329","0.0-41.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-49","","0","images/B_D_S_10.png","","","","serious","1","10","B","D","S","",""
"","","","","","html-slider-response","46","229791","0.0-42.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/G_D_S_44.png","","","","serious","1","44","G","D","S","",""
"","","","","","html-slider-response","47","232361","0.0-43.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","65","","0","images/Y_D_U_26.png","","","","serious","1","26","Y","D","U","",""
"","","","","","html-slider-response","48","233895","0.0-44.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-63","","0","images/G_L_U_41.png","","","","serious","2","41","G","L","U","",""
"","","","","","html-slider-response","49","236872","0.0-45.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","33","","0","images/G_D_U_02.png","","","","serious","2","02","G","D","U","",""
"","","","","","html-button-response","50","256320","0.0-46.0","ay2w91drnj","9","18945","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","51","257191","0.0-47.0","ay2w91drnj","9","871","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>exciting</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","258420","0.0-48.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-139","","0","images/R_D_U_33.png","","","","exciting","1","33","R","D","U","",""
"","","","","","html-slider-response","53","260038","0.0-49.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","134","","0","images/R_L_S_27.png","","","","exciting","1","27","R","L","S","",""
"","","","","","html-slider-response","54","261818","0.0-50.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/B_D_U_12.png","","","","exciting","1","12","B","D","U","",""
"","","","","","html-slider-response","55","263453","0.0-51.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-118","","0","images/B_D_S_10.png","","","","exciting","1","10","B","D","S","",""
"","","","","","html-slider-response","56","265159","0.0-52.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","62","","0","images/G_L_U_41.png","","","","exciting","1","41","G","L","U","",""
"","","","","","html-slider-response","57","266809","0.0-53.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-105","","0","images/Y_D_U_26.png","","","","exciting","1","26","Y","D","U","",""
"","","","","","html-slider-response","58","268988","0.0-54.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","images/R_D_U_33.png","","","","exciting","2","33","R","D","U","",""
"","","","","","html-slider-response","59","270638","0.0-55.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","29","","0","images/R_L_U_28.png","","","","exciting","2","28","R","L","U","",""
"","","","","","html-slider-response","60","272187","0.0-56.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","53","","0","images/G_L_S_37.png","","","","exciting","1","37","G","L","S","",""
"","","","","","html-slider-response","61","273881","0.0-57.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-14","","0","images/B_L_U_07.png","","","","exciting","2","07","B","L","U","",""
"","","","","","html-slider-response","62","275491","0.0-58.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-65","","0","images/Y_L_S_13.png","","","","exciting","1","13","Y","L","S","",""
"","","","","","html-slider-response","63","276929","0.0-59.0","ay2w91drnj","9","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-23","","0","images/Y_L_S_13.png","","","","exciting","2","13","Y","L","S","",""
