"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","1509","0.0-0.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","","","","","","","","","",""
"","","","","","survey-multi-select","1","7936","0.0-1.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","6425","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","58964","0.0-2.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","51026","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_D.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are having great success. Many people are excited about the current progress.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","63777","0.0-3.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","4809","arrowright","","images/exp3/B_D_U_9_right.png","map_trial","images/exp3/B_D_U_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","4","65704","0.0-4.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1819","arrowright","","images/exp3/B_D_U_6_right.png","map_trial","images/exp3/B_D_U_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","5","67031","0.0-5.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1212","arrowright","","images/exp3/B_D_U_1_right.png","map_trial","images/exp3/B_D_U_1_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","6","68677","0.0-6.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1542","arrowright","","images/exp3/B_D_U_2_right.png","map_trial","images/exp3/B_D_U_2_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","7","70133","0.0-7.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1347","arrowright","","images/exp3/B_D_U_10_right.png","map_trial","images/exp3/B_D_U_10_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","71151","0.0-8.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","916","arrowleft","","images/exp3/B_D_U_3_left.png","map_trial","images/exp3/B_D_U_3_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","9","72306","0.0-9.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1038","arrowleft","","images/exp3/B_D_U_8_left.png","map_trial","images/exp3/B_D_U_8_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","10","73409","0.0-10.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","990","arrowleft","","images/exp3/B_D_U_11_left.png","map_trial","images/exp3/B_D_U_11_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","11","74525","0.0-11.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1006","arrowleft","","images/exp3/B_D_U_4_left.png","map_trial","images/exp3/B_D_U_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","12","75878","0.0-12.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1242","arrowleft","","images/exp3/B_D_U_7_left.png","map_trial","images/exp3/B_D_U_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","13","77031","0.0-13.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","1045","arrowright","","images/exp3/B_D_U_5_right.png","map_trial","images/exp3/B_D_U_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","14","77795","0.0-14.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","659","arrowleft","","images/exp3/B_D_U_12_left.png","map_trial","images/exp3/B_D_U_12_left.png","arrowleft","true","",""
"","","","","","html-button-response","15","84514","0.0-15.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","6612","0","","
            <div class=""instructions"" style=""text-align: left; width:600px; margin: 0 auto;"">
            <p>Great job! You have evaluated all the maps.</p>
            <p>You will now be presented with a series of statements where you will be asked to indicate your level of agreement or disagreement.<br>                Following that, you will be asked to answer a few demographic questions.</p>
            <p>Press 'Continue' when you are ready.</p>
            </div>
            ","","","","","",""
"","","","","","survey-likert","16","90347","0.0-16.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","5727","{""Q0"":6}","[0]","","","","","","climate_q_2",""
"","","","","","survey-likert","17","95081","0.0-17.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","4628","{""Q0"":0}","[0]","","","","","","climate_q_4",""
"","","","","","survey-likert","18","99465","0.0-18.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","4276","{""Q0"":6}","[0]","","","","","","climate_q_1",""
"","","","","","survey-likert","19","106065","0.0-19.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","6492","{""Q0"":0}","[0]","","","","","","climate_q_6",""
"","","","","","survey-likert","20","109649","0.0-20.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","3479","{""Q0"":0}","[0]","","","","","","climate_q_5",""
"","","","","","survey-likert","21","117166","0.0-21.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","7412","{""Q0"":4}","[0]","","","","","","climate_q_3",""
"","","","","","survey-multi-choice","22","119981","0.0-22.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","2710","{""Q0"":""Yes""}","[0]","","","","","","climate_change_real",""
"","","","","","survey-likert","23","123033","0.0-23.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","2945","{""Q0"":3}","[0]","","","","","","climate_worry",""
"","","","","","survey-likert","24","126394","0.0-24.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","3256","{""Q0"":2}","[0]","","","","","","political_affiliation_1",""
"","","","","","survey-likert","25","129283","0.0-25.0-0.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","2787","{""Q0"":2}","[0]","","","","","","political_affiliation_2","independent"
"","","","","","survey-text","26","150238","0.0-25.0-1.0","dh4hqh96ug","1","positive_negative","A2620VELR4LMLU","3FULMHZ7OU8NZ5LD60HLJ4SV2H5M4O","20849","{""Age"":""34"",""Gender"":""agender"",""Race/ethnicity"":""white"",""Languages"":""English""}","","","","","","","",""
