"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","1637","0.0-0.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","","","","","","","","","",""
"","","","","","survey-multi-select","1","31456","0.0-1.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","29815","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","104865","0.0-2.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","73406","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_L.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are facing serious difficulties. Many people are disappointed about the current difficulties.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","111247","0.0-3.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","6378","arrowleft","","images/exp3/B_L_S_4_left.png","map_trial","images/exp3/B_L_S_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","4","113460","0.0-4.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","2110","arrowright","","images/exp3/B_L_S_10_right.png","map_trial","images/exp3/B_L_S_10_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","5","114528","0.0-5.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","962","arrowleft","","images/exp3/B_L_S_11_left.png","map_trial","images/exp3/B_L_S_11_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","6","115743","0.0-6.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","1110","arrowleft","","images/exp3/B_L_S_3_left.png","map_trial","images/exp3/B_L_S_3_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","7","116982","0.0-7.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","1132","arrowright","","images/exp3/B_L_S_5_right.png","map_trial","images/exp3/B_L_S_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","118846","0.0-8.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","1758","arrowleft","","images/exp3/B_L_S_8_left.png","map_trial","images/exp3/B_L_S_8_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","9","119767","0.0-9.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","815","arrowright","","images/exp3/B_L_S_6_right.png","map_trial","images/exp3/B_L_S_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","10","120880","0.0-10.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","1006","arrowleft","","images/exp3/B_L_S_7_left.png","map_trial","images/exp3/B_L_S_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","11","122080","0.0-11.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","1094","arrowright","","images/exp3/B_L_S_9_right.png","map_trial","images/exp3/B_L_S_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","12","123054","0.0-12.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","867","arrowright","","images/exp3/B_L_S_1_right.png","map_trial","images/exp3/B_L_S_1_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","13","123897","0.0-13.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","732","arrowright","","images/exp3/B_L_S_2_right.png","map_trial","images/exp3/B_L_S_2_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","14","124869","0.0-14.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","858","arrowleft","","images/exp3/B_L_S_12_left.png","map_trial","images/exp3/B_L_S_12_left.png","arrowleft","true","",""
"","","","","","html-button-response","15","130233","0.0-15.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","5258","0","","
            <div class=""instructions"" style=""text-align: left; width:600px; margin: 0 auto;"">
            <p>Great job! You have evaluated all the maps.</p>
            <p>You will now be presented with a series of statements where you will be asked to indicate your level of agreement or disagreement.<br>                Following that, you will be asked to answer a few demographic questions.</p>
            <p>Press 'Continue' when you are ready.</p>
            </div>
            ","","","","","",""
"","","","","","survey-likert","16","135441","0.0-16.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","5097","{""Q0"":0}","[0]","","","","","","climate_q_6",""
"","","","","","survey-likert","17","139783","0.0-17.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","4241","{""Q0"":6}","[0]","","","","","","climate_q_3",""
"","","","","","survey-likert","18","145272","0.0-18.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","5385","{""Q0"":4}","[0]","","","","","","climate_q_5",""
"","","","","","survey-likert","19","150080","0.0-19.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","4701","{""Q0"":6}","[0]","","","","","","climate_q_4",""
"","","","","","survey-likert","20","153856","0.0-20.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","3670","{""Q0"":0}","[0]","","","","","","climate_q_1",""
"","","","","","survey-likert","21","158336","0.0-21.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","4374","{""Q0"":0}","[0]","","","","","","climate_q_2",""
"","","","","","survey-multi-choice","22","161680","0.0-22.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","3241","{""Q0"":""No""}","[0]","","","","","","climate_change_real",""
"","","","","","survey-likert","23","165360","0.0-23.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","3578","{""Q0"":0}","[0]","","","","","","climate_worry",""
"","","","","","survey-likert","24","169041","0.0-24.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","3569","{""Q0"":2}","[0]","","","","","","political_affiliation_1",""
"","","","","","survey-likert","25","172432","0.0-25.0-0.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","3288","{""Q0"":0}","[0]","","","","","","political_affiliation_2","independent"
"","","","","","survey-text","26","194409","0.0-25.0-1.0","b0bqodeccv","2","negative_positive","A2WLGVXAVT2XTR","31MCUE39BKX2PZ6NVJE7WUGSSVY3GD","21859","{""Age"":""65"",""Gender"":""male"",""Race/ethnicity"":""Latino"",""Languages"":""English\nSpanish""}","","","","","","","",""
