"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","2625","0.0-0.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","","","","","","","","","",""
"","","","","","survey-multi-select","1","23094","0.0-1.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","20463","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","66230","0.0-2.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","43133","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_L.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are facing serious difficulties. Many people are disappointed about the current difficulties.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","76791","0.0-3.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","10506","arrowright","","images/exp3/B_L_S_9_right.png","map_trial","images/exp3/B_L_S_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","4","81503","0.0-4.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","4581","arrowleft","","images/exp3/B_L_S_3_left.png","map_trial","images/exp3/B_L_S_3_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","5","84564","0.0-5.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2887","arrowright","","images/exp3/B_L_S_6_right.png","map_trial","images/exp3/B_L_S_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","6","87163","0.0-6.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2431","arrowright","","images/exp3/B_L_S_1_right.png","map_trial","images/exp3/B_L_S_1_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","7","89842","0.0-7.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2512","arrowright","","images/exp3/B_L_S_2_right.png","map_trial","images/exp3/B_L_S_2_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","93652","0.0-8.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3635","arrowleft","","images/exp3/B_L_S_7_left.png","map_trial","images/exp3/B_L_S_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","9","95930","0.0-9.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2111","arrowleft","","images/exp3/B_L_S_12_left.png","map_trial","images/exp3/B_L_S_12_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","10","98872","0.0-10.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2771","arrowleft","","images/exp3/B_L_S_11_left.png","map_trial","images/exp3/B_L_S_11_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","11","103146","0.0-11.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","4104","arrowright","","images/exp3/B_L_S_10_right.png","map_trial","images/exp3/B_L_S_10_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","12","106519","0.0-12.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3204","arrowright","","images/exp3/B_L_S_5_right.png","map_trial","images/exp3/B_L_S_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","13","108920","0.0-13.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2228","arrowleft","","images/exp3/B_L_S_4_left.png","map_trial","images/exp3/B_L_S_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","14","111321","0.0-14.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2231","arrowleft","","images/exp3/B_L_S_8_left.png","map_trial","images/exp3/B_L_S_8_left.png","arrowleft","true","",""
"","","","","","html-button-response","15","115025","0.0-15.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3600","0","","
            <div class=""instructions"" style=""text-align: left; width:600px; margin: 0 auto;"">
            <p>Great job! You have evaluated all the maps.</p>
            <p>You will now be presented with a series of statements where you will be asked to indicate your level of agreement or disagreement.<br>                Following that, you will be asked to answer a few demographic questions.</p>
            <p>Press 'Continue' when you are ready.</p>
            </div>
            ","","","","","",""
"","","","","","survey-likert","16","120839","0.0-16.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","5708","{""Q0"":6}","[0]","","","","","","climate_q_2",""
"","","","","","survey-likert","17","123821","0.0-17.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2878","{""Q0"":6}","[0]","","","","","","climate_q_3",""
"","","","","","survey-likert","18","127716","0.0-18.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3791","{""Q0"":6}","[0]","","","","","","climate_q_1",""
"","","","","","survey-likert","19","132164","0.0-19.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","4345","{""Q0"":0}","[0]","","","","","","climate_q_5",""
"","","","","","survey-likert","20","134962","0.0-20.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","2693","{""Q0"":0}","[0]","","","","","","climate_q_4",""
"","","","","","survey-likert","21","144470","0.0-21.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","9405","{""Q0"":0}","[0]","","","","","","climate_q_6",""
"","","","","","survey-multi-choice","22","152196","0.0-22.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","7621","{""Q0"":""Yes""}","[0]","","","","","","climate_change_real",""
"","","","","","survey-likert","23","158243","0.0-23.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","5942","{""Q0"":2}","[0]","","","","","","climate_worry",""
"","","","","","survey-likert","24","162074","0.0-24.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3728","{""Q0"":0}","[0]","","","","","","political_affiliation_1",""
"","","","","","survey-likert","25","166030","0.0-25.0-0.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","3852","{""Q0"":0}","[0]","","","","","","political_affiliation_2","strong_democrat"
"","","","","","survey-text","26","183676","0.0-25.0-1.0","ut2vuy51e1","2","negative_positive","AF3TF9CDH0TA7","3NRZ1LDP7WH9N56FJ9Z3U4ZZ8HJPZZ","17530","{""Age"":""40"",""Gender"":""Female"",""Race/ethnicity"":""White"",""Languages"":""English""}","","","","","","","",""
