"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","2578","0.0-0.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","","","","","","","","","",""
"","","","","","survey-multi-select","1","279675","0.0-1.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","277094","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","488366","0.0-2.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","208687","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_D.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are having great success. Many people are excited about the current progress.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","505612","0.0-3.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","17224","arrowleft","","images/exp3/B_D_U_8_left.png","map_trial","images/exp3/B_D_U_8_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","4","507052","0.0-4.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1334","arrowright","","images/exp3/B_D_U_9_right.png","map_trial","images/exp3/B_D_U_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","5","510409","0.0-5.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","3254","arrowleft","","images/exp3/B_D_U_7_left.png","map_trial","images/exp3/B_D_U_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","6","512704","0.0-6.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","2192","arrowright","","images/exp3/B_D_U_5_right.png","map_trial","images/exp3/B_D_U_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","7","514032","0.0-7.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1223","arrowright","","images/exp3/B_D_U_10_right.png","map_trial","images/exp3/B_D_U_10_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","515476","0.0-8.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1340","arrowright","","images/exp3/B_D_U_6_right.png","map_trial","images/exp3/B_D_U_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","9","516571","0.0-9.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","990","arrowleft","","images/exp3/B_D_U_4_left.png","map_trial","images/exp3/B_D_U_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","10","517732","0.0-10.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1059","arrowleft","","images/exp3/B_D_U_12_left.png","map_trial","images/exp3/B_D_U_12_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","11","519111","0.0-11.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1276","arrowleft","","images/exp3/B_D_U_11_left.png","map_trial","images/exp3/B_D_U_11_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","12","519976","0.0-12.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","763","arrowright","","images/exp3/B_D_U_1_right.png","map_trial","images/exp3/B_D_U_1_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","13","521206","0.0-13.0","p4mw6g29n1","1","positive_negative","AFEPFMO9863WA","37M4O367VJT5VOPDK50VOWY92D0M5T","1128","arrowleft","","images/exp3/B_D_U_3_left.png","map_trial","images/exp3/B_D_U_3_left.png","arrowleft","true","",""
