"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","5326","0.0-0.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","","","","","","","","","",""
"","","","","","survey-multi-select","1","30496","0.0-1.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","25164","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","134692","0.0-2.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","104194","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_L.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are having great success. Many people are excited about the current progress.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","148693","0.0-3.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","13999","arrowright","","images/exp3/B_L_S_9_right.png","map_trial","images/exp3/B_L_S_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","4","156118","0.0-4.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","7322","arrowleft","","images/exp3/B_L_S_2_right.png","map_trial","images/exp3/B_L_S_2_right.png","arrowright","false","",""
"","","","","","image-keyboard-response","5","160894","0.0-5.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","4673","arrowright","","images/exp3/B_L_S_5_right.png","map_trial","images/exp3/B_L_S_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","6","165502","0.0-6.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","4505","arrowleft","","images/exp3/B_L_S_4_left.png","map_trial","images/exp3/B_L_S_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","7","169870","0.0-7.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","4266","arrowright","","images/exp3/B_L_S_6_right.png","map_trial","images/exp3/B_L_S_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","172822","0.0-8.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","2850","arrowleft","","images/exp3/B_L_S_8_left.png","map_trial","images/exp3/B_L_S_8_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","9","175373","0.0-9.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","2450","arrowleft","","images/exp3/B_L_S_7_left.png","map_trial","images/exp3/B_L_S_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","10","177101","0.0-10.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","1627","arrowleft","","images/exp3/B_L_S_12_left.png","map_trial","images/exp3/B_L_S_12_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","11","179622","0.0-11.0","1tcnoy3yex","0","positive_positive","A30J399CCSJPNT","3UV0D2KX1MUHTVTWKDD8OE8M5GU4F0","2419","arrowright","","images/exp3/B_L_S_10_right.png","map_trial","images/exp3/B_L_S_10_right.png","arrowright","true","",""
